sheet_name,row_num,col_num,cell_ref,value_text,formula_text
Danh_sách_gia_vị,1,1,A1,Tính giá cost ,
Danh_sách_gia_vị,2,1,A2,Tên gia vị,
Danh_sách_gia_vị,2,2,B2,Đơn vị tính,
Danh_sách_gia_vị,2,3,C2,Đơn giá,
Danh_sách_gia_vị,2,4,D2,Trọng lượng cho mỗi đơn vị (G),
Danh_sách_gia_vị,2,5,E2,Giá cho 1g,
Danh_sách_gia_vị,2,7,G2,Công thức cho seasoning ngũ vị,
Danh_sách_gia_vị,2,8,H2,Trọng lượng (G),
Danh_sách_gia_vị,2,9,I2,Giá cost,
Danh_sách_gia_vị,2,10,J2,Cost của 1g hoàn chỉnh,
Danh_sách_gia_vị,2,11,K2,Cost cho 10g gia vị,
Danh_sách_gia_vị,2,12,L2,Cost cho 15g gia vị,
Danh_sách_gia_vị,3,1,A3,Muối hồng,
Danh_sách_gia_vị,3,2,B3,Hủ,
Danh_sách_gia_vị,3,3,C3,110000.0,
Danh_sách_gia_vị,3,4,D3,1000.0,
Danh_sách_gia_vị,3,5,E3,110,=SUM(C3/D3)
Danh_sách_gia_vị,3,7,G3,Muối hồng,
Danh_sách_gia_vị,3,8,H3,30.0,
Danh_sách_gia_vị,3,9,I3,3300,=H3*E3
Danh_sách_gia_vị,4,1,A4,Bột nêm rau củ,
Danh_sách_gia_vị,4,2,B4,Bịch,
Danh_sách_gia_vị,4,3,C4,200000.0,
Danh_sách_gia_vị,4,4,D4,1000.0,
Danh_sách_gia_vị,4,5,E4,200,=SUM(C4/D4)
Danh_sách_gia_vị,4,7,G4,Bột nêm rau củ,
Danh_sách_gia_vị,4,8,H4,20.0,
Danh_sách_gia_vị,4,9,I4,4000,=H4*E4
Danh_sách_gia_vị,5,1,A5,Ngũ vị hương,
Danh_sách_gia_vị,5,2,B5,Hủ,
Danh_sách_gia_vị,5,3,C5,31000.0,
Danh_sách_gia_vị,5,4,D5,40.0,
Danh_sách_gia_vị,5,5,E5,775,=SUM(C5/D5)
Danh_sách_gia_vị,5,7,G5,Ngũ vị hương,
Danh_sách_gia_vị,5,8,H5,10.0,
Danh_sách_gia_vị,5,9,I5,7750,=H5*E5
Danh_sách_gia_vị,6,1,A6,Bộ̣t tỏi,
Danh_sách_gia_vị,6,2,B6,Hủ,
Danh_sách_gia_vị,6,3,C6,34000.0,
Danh_sách_gia_vị,6,4,D6,70.0,
Danh_sách_gia_vị,6,5,E6,485.7142857,=SUM(C6/D6)
Danh_sách_gia_vị,6,7,G6,Bộ̣t tỏi,
Danh_sách_gia_vị,6,8,H6,15.0,
Danh_sách_gia_vị,6,9,I6,7285.714286,=H6*E6
Danh_sách_gia_vị,7,1,A7,Bột hành,
Danh_sách_gia_vị,7,2,B7,Hủ,
Danh_sách_gia_vị,7,3,C7,45000.0,
Danh_sách_gia_vị,7,4,D7,70.0,
Danh_sách_gia_vị,7,5,E7,642.8571429,=SUM(C7/D7)
Danh_sách_gia_vị,7,7,G7,Bột hành,
Danh_sách_gia_vị,7,8,H7,10.0,
Danh_sách_gia_vị,7,9,I7,6428.571429,=H7*E7
Danh_sách_gia_vị,8,1,A8,Bột sả,
Danh_sách_gia_vị,8,2,B8,Hủ,
Danh_sách_gia_vị,8,3,C8,26000.0,
Danh_sách_gia_vị,8,4,D8,40.0,
Danh_sách_gia_vị,8,5,E8,650,=SUM(C8/D8)
Danh_sách_gia_vị,8,7,G8,Tiêu đen xay,
Danh_sách_gia_vị,8,8,H8,5.0,
Danh_sách_gia_vị,8,9,I8,750,=H8*E16
Danh_sách_gia_vị,9,1,A9,Bột ớt,
Danh_sách_gia_vị,9,2,B9,Hủ,
Danh_sách_gia_vị,9,3,C9,24000.0,
Danh_sách_gia_vị,9,4,D9,45.0,
Danh_sách_gia_vị,9,5,E9,533.3333333,=SUM(C9/D9)
Danh_sách_gia_vị,9,7,G9,Bột nghệ,
Danh_sách_gia_vị,9,8,H9,3.0,
Danh_sách_gia_vị,9,9,I9,2314.285714,=H9*E13
Danh_sách_gia_vị,10,1,A10,Bột ngò,
Danh_sách_gia_vị,10,2,B10,Hủ,
Danh_sách_gia_vị,10,3,C10,25000.0,
Danh_sách_gia_vị,10,4,D10,40.0,
Danh_sách_gia_vị,10,5,E10,625,=SUM(C10/D10)
Danh_sách_gia_vị,10,7,G10,Đường mía,
Danh_sách_gia_vị,10,8,H10,12.0,
Danh_sách_gia_vị,10,9,I10,924,=H10*E15
Danh_sách_gia_vị,11,1,A11,Bột thì là,
Danh_sách_gia_vị,11,2,B11,Hủ,
Danh_sách_gia_vị,11,3,C11,44000.0,
Danh_sách_gia_vị,11,4,D11,40.0,
Danh_sách_gia_vị,11,5,E11,1100,=C11/D11
Danh_sách_gia_vị,11,7,G11,Tổng cộng,
Danh_sách_gia_vị,11,8,H11,105,=SUM(H3:H10)
Danh_sách_gia_vị,11,9,I11,32752.57143,=SUM(I3:I10)
Danh_sách_gia_vị,11,10,J11,311.9292517,=I11/H11
Danh_sách_gia_vị,11,11,K11,3119.292517,=J11*10
Danh_sách_gia_vị,11,12,L11,4678.938776,=J11*15
Danh_sách_gia_vị,12,1,A12,Bột quế,
Danh_sách_gia_vị,12,2,B12,Hủ,
Danh_sách_gia_vị,12,3,C12,24000.0,
Danh_sách_gia_vị,12,4,D12,35.0,
Danh_sách_gia_vị,12,5,E12,685.7142857,=SUM(C12/D12)
Danh_sách_gia_vị,13,1,A13,Bột nghệ,
Danh_sách_gia_vị,13,2,B13,Hủ,
Danh_sách_gia_vị,13,3,C13,27000.0,
Danh_sách_gia_vị,13,4,D13,35.0,
Danh_sách_gia_vị,13,5,E13,771.4285714,=SUM(C13/D13)
Danh_sách_gia_vị,13,7,G13,Công thức cho chanh sả,
Danh_sách_gia_vị,13,8,H13,Trọng lượng (G),
Danh_sách_gia_vị,13,9,I13,Giá cost,
Danh_sách_gia_vị,13,10,J13,Cost của 1g hoàn chỉnh,
Danh_sách_gia_vị,13,11,K13,Cost cho 10g gia vị  /1kg thịt,
Danh_sách_gia_vị,13,12,L13,Cost cho 15g gia vị /1kg thịt,
Danh_sách_gia_vị,14,1,A14,Bột gừng,
Danh_sách_gia_vị,14,2,B14,Hủ,
Danh_sách_gia_vị,14,3,C14,32000.0,
Danh_sách_gia_vị,14,4,D14,40.0,
Danh_sách_gia_vị,14,5,E14,800,=SUM(C14/D14)
Danh_sách_gia_vị,14,7,G14,Muối hồng,
Danh_sách_gia_vị,14,8,H14,45.0,
Danh_sách_gia_vị,14,9,I14,4950,=H14*E3
Danh_sách_gia_vị,15,1,A15,Đường mía,
Danh_sách_gia_vị,15,2,B15,Bịch,
Danh_sách_gia_vị,15,3,C15,77000.0,
Danh_sách_gia_vị,15,4,D15,1000.0,
Danh_sách_gia_vị,15,5,E15,77,=SUM(C15/D15)
Danh_sách_gia_vị,15,7,G15,Đường mía,
Danh_sách_gia_vị,15,8,H15,20.0,
Danh_sách_gia_vị,15,9,I15,1540,=H15*E15
Danh_sách_gia_vị,16,1,A16,Tiêu đen,
Danh_sách_gia_vị,16,2,B16,Hủ,
Danh_sách_gia_vị,16,3,C16,150000.0,
Danh_sách_gia_vị,16,4,D16,1000.0,
Danh_sách_gia_vị,16,5,E16,150,=SUM(C16/D16)
Danh_sách_gia_vị,16,7,G16,Sả bột,
Danh_sách_gia_vị,16,8,H16,15.0,
Danh_sách_gia_vị,16,9,I16,9750,=H16*E8
Danh_sách_gia_vị,17,1,A17,Mắc khén,
Danh_sách_gia_vị,17,2,B17,Hủ,
Danh_sách_gia_vị,17,3,C17,43000.0,
Danh_sách_gia_vị,17,4,D17,20.0,
Danh_sách_gia_vị,17,5,E17,2150,=SUM(C17/D17)
Danh_sách_gia_vị,17,7,G17,Bột hành ,
Danh_sách_gia_vị,17,8,H17,15.0,
Danh_sách_gia_vị,17,9,I17,9642.857143,=H17*E7
Danh_sách_gia_vị,18,1,A18,Lá mùi tây,
Danh_sách_gia_vị,18,2,B18,Hủ,
Danh_sách_gia_vị,18,3,C18,30000.0,
Danh_sách_gia_vị,18,4,D18,20.0,
Danh_sách_gia_vị,18,5,E18,1500,=SUM(C18/D18)
Danh_sách_gia_vị,18,7,G18,Tiêu đen xay,
Danh_sách_gia_vị,18,8,H18,10.0,
Danh_sách_gia_vị,18,9,I18,1500,=H18*E16
Danh_sách_gia_vị,19,1,A19,Lá́ xạ hương,
Danh_sách_gia_vị,19,2,B19,Hủ,
Danh_sách_gia_vị,19,3,C19,33000.0,
Danh_sách_gia_vị,19,4,D19,25.0,
Danh_sách_gia_vị,19,5,E19,1320,=SUM(C19/D19)
Danh_sách_gia_vị,19,7,G19,Bột lá chanh,
Danh_sách_gia_vị,19,8,H19,10.0,
Danh_sách_gia_vị,19,9,I19,5200,=H19*E24
Danh_sách_gia_vị,20,1,A20,Lá húng quế,
Danh_sách_gia_vị,20,2,B20,Hủ,
Danh_sách_gia_vị,20,3,C20,33000.0,
Danh_sách_gia_vị,20,4,D20,20.0,
Danh_sách_gia_vị,20,5,E20,1650,=SUM(C20/D20)
Danh_sách_gia_vị,20,7,G20,Tổng cộng,
Danh_sách_gia_vị,20,8,H20,115,=SUM(H14:H19)
Danh_sách_gia_vị,20,9,I20,32582.85714,=SUM(I14:I19)
Danh_sách_gia_vị,20,10,J20,283.3291925,=I20/H20
Danh_sách_gia_vị,20,11,K20,2833.291925,=J20*10
Danh_sách_gia_vị,20,12,L20,4249.937888,=J20*15
Danh_sách_gia_vị,21,1,A21,Lá hương thảo,
Danh_sách_gia_vị,21,2,B21,Hủ,
Danh_sách_gia_vị,21,3,C21,33000.0,
Danh_sách_gia_vị,21,4,D21,25.0,
Danh_sách_gia_vị,21,5,E21,1320,=SUM(C21/D21)
Danh_sách_gia_vị,22,1,A22,Kinh giới tây,
Danh_sách_gia_vị,22,2,B22,Bịch,
Danh_sách_gia_vị,22,3,C22,30000.0,
Danh_sách_gia_vị,22,4,D22,10.0,
Danh_sách_gia_vị,22,5,E22,3000,=SUM(C22/D22)
Danh_sách_gia_vị,22,7,G22,Công thức cho sả nghệ,
Danh_sách_gia_vị,22,8,H22,Trọng lượng (G),
Danh_sách_gia_vị,22,9,I22,Giá cost,
Danh_sách_gia_vị,22,10,J22,Cost của 1g hoàn chỉnh,
Danh_sách_gia_vị,22,11,K22,Cost cho 10g gia vị /1kg thịt,
Danh_sách_gia_vị,22,12,L22,Cost cho 15g gia vị /1kg thịt,
Danh_sách_gia_vị,23,1,A23,Hạt dổi,
Danh_sách_gia_vị,23,2,B23,Bịch,
Danh_sách_gia_vị,23,3,C23,60000.0,
Danh_sách_gia_vị,23,4,D23,50.0,
Danh_sách_gia_vị,23,5,E23,1200,=SUM(C23/D23)
Danh_sách_gia_vị,23,7,G23,Bột tỏi,
Danh_sách_gia_vị,23,8,H23,15.0,
Danh_sách_gia_vị,23,9,I23,7285.714286,=SUM(H23*E6)
Danh_sách_gia_vị,24,1,A24,Bột lá chanh,
Danh_sách_gia_vị,24,2,B24,Bịch,
Danh_sách_gia_vị,24,3,C24,26000.0,
Danh_sách_gia_vị,24,4,D24,50.0,
Danh_sách_gia_vị,24,5,E24,520,=SUM(C24/D24)
Danh_sách_gia_vị,24,7,G24,Bột cà ri,
Danh_sách_gia_vị,24,8,H24,5.0,
Danh_sách_gia_vị,24,9,I24,3000,=H24*E27
Danh_sách_gia_vị,25,1,A25,Hạt mè,
Danh_sách_gia_vị,25,2,B25,Bịch,
Danh_sách_gia_vị,25,3,C25,100000.0,
Danh_sách_gia_vị,25,4,D25,1000.0,
Danh_sách_gia_vị,25,5,E25,100,=SUM(C25/D25)
Danh_sách_gia_vị,25,7,G25,Tiêu đen xay,
Danh_sách_gia_vị,25,8,H25,5.0,
Danh_sách_gia_vị,25,9,I25,750,=H25*E16
Danh_sách_gia_vị,26,1,A26,Dầu điều,
Danh_sách_gia_vị,26,7,G26,Bột nghệ,
Danh_sách_gia_vị,26,8,H26,10.0,
Danh_sách_gia_vị,26,9,I26,7714.285714,=H26*E13
Danh_sách_gia_vị,27,1,A27,Bột cari,
Danh_sách_gia_vị,27,2,B27,Bịch,
Danh_sách_gia_vị,27,3,C27,6000.0,
Danh_sách_gia_vị,27,4,D27,10.0,
Danh_sách_gia_vị,27,5,E27,600,=SUM(C27/D27)
Danh_sách_gia_vị,27,7,G27,Bột nêm rau củ,
Danh_sách_gia_vị,27,8,H27,15.0,
Danh_sách_gia_vị,27,9,I27,3000,=H27*E4
Danh_sách_gia_vị,28,7,G28,Muối hồng ,
Danh_sách_gia_vị,28,8,H28,26.0,
Danh_sách_gia_vị,28,9,I28,2860,=H28*E3
Danh_sách_gia_vị,29,7,G29,Bột sả,
Danh_sách_gia_vị,29,8,H29,13.0,
Danh_sách_gia_vị,29,9,I29,8450,=H29*E8
Danh_sách_gia_vị,30,7,G30,Bột ớt ,
Danh_sách_gia_vị,30,8,H30,7.0,
Danh_sách_gia_vị,30,9,I30,3733.333333,=H30*E9
Danh_sách_gia_vị,31,7,G31,Tổng cộng,
Danh_sách_gia_vị,31,8,H31,96,=SUM(H23:H30)
Danh_sách_gia_vị,31,9,I31,36793.33333,=SUM(I23:I30)
Danh_sách_gia_vị,31,10,J31,383.2638889,=I31/H31
Danh_sách_gia_vị,31,11,K31,3832.638889,=J31*10
Danh_sách_gia_vị,31,12,L31,5748.958333,=J31*15
Danh_sách_gia_vị,33,7,G33,Công thức cho Tây bắc,
Danh_sách_gia_vị,33,8,H33,Trọng lượng (G),
Danh_sách_gia_vị,33,9,I33,Giá cost,
Danh_sách_gia_vị,33,10,J33,Cost của 1g hoàn chỉnh,
Danh_sách_gia_vị,33,11,K33,Cost cho 10g gia vị /1kg thịt,
Danh_sách_gia_vị,33,12,L33,Cost cho 15g gia vị /1kg thịt,
Danh_sách_gia_vị,34,7,G34,Muối hồng,
Danh_sách_gia_vị,34,8,H34,27.0,
Danh_sách_gia_vị,34,9,I34,2970,=H34*E3
Danh_sách_gia_vị,35,7,G35,Tiêu đen xay,
Danh_sách_gia_vị,35,8,H35,5.0,
Danh_sách_gia_vị,35,9,I35,750,=H35*E16
Danh_sách_gia_vị,36,7,G36,Bột tỏi,
Danh_sách_gia_vị,36,8,H36,15.0,
Danh_sách_gia_vị,36,9,I36,7285.714286,=H36*E6
Danh_sách_gia_vị,37,7,G37,Bột nêm rau củ,
Danh_sách_gia_vị,37,8,H37,27.0,
Danh_sách_gia_vị,37,9,I37,5400,=H37*E4
Danh_sách_gia_vị,38,7,G38,Bột lá chanh,
Danh_sách_gia_vị,38,8,H38,8.0,
Danh_sách_gia_vị,38,9,I38,4160,=H38*E24
Danh_sách_gia_vị,39,7,G39,Dổi,
Danh_sách_gia_vị,39,8,H39,8.0,
Danh_sách_gia_vị,39,9,I39,9600,=H39*E23
Danh_sách_gia_vị,40,7,G40,Mắc khén,
Danh_sách_gia_vị,40,8,H40,7.0,
Danh_sách_gia_vị,40,9,I40,15050,=H40*E17
Danh_sách_gia_vị,41,7,G41,Bột sả,
Danh_sách_gia_vị,41,8,H41,10.0,
Danh_sách_gia_vị,41,9,I41,6500,=H41*E8
Danh_sách_gia_vị,42,7,G42,Bột hành,
Danh_sách_gia_vị,42,8,H42,15.0,
Danh_sách_gia_vị,42,9,I42,9642.857143,=H42*E7
Danh_sách_gia_vị,43,7,G43,Tổng cộng,
Danh_sách_gia_vị,43,8,H43,122,=SUM(H34:H42)
Danh_sách_gia_vị,43,9,I43,61358.57143,=SUM(I34:I42)
Danh_sách_gia_vị,43,10,J43,502.9391101,=I43/H43
Danh_sách_gia_vị,43,11,K43,5029.391101,=J43*10
Danh_sách_gia_vị,43,12,L43,7544.086651,=J43*15
Danh_sách_gia_vị,45,7,G45,Công thức cho Cajun,
Danh_sách_gia_vị,45,8,H45,Trọng lượng (G),
Danh_sách_gia_vị,45,9,I45,Giá cost,
Danh_sách_gia_vị,45,10,J45,Cost của 1g hoàn chỉnh,
Danh_sách_gia_vị,45,11,K45,Cost cho 10g gia vị /1kg thịt,
Danh_sách_gia_vị,45,12,L45,Cost cho 15g gia vị /1kg thịt,
Danh_sách_gia_vị,46,7,G46,Muối hồng,
Danh_sách_gia_vị,46,8,H46,27.0,
Danh_sách_gia_vị,46,9,I46,2970,=H46*E3
Danh_sách_gia_vị,47,7,G47,Đường mía,
Danh_sách_gia_vị,47,8,H47,13.0,
Danh_sách_gia_vị,47,9,I47,1001,=H47*E15
Danh_sách_gia_vị,48,7,G48,Bột nêm rau củ,
Danh_sách_gia_vị,48,8,H48,15.0,
Danh_sách_gia_vị,48,9,I48,3000,=H48*E4
Danh_sách_gia_vị,49,7,G49,Bột ớt Paprika,
Danh_sách_gia_vị,49,8,H49,15.0,
Danh_sách_gia_vị,49,9,I49,8000,=H49*E9
Danh_sách_gia_vị,50,7,G50,Bột hành,
Danh_sách_gia_vị,50,8,H50,12.0,
Danh_sách_gia_vị,50,9,I50,7714.285714,=H50*E7
Danh_sách_gia_vị,51,7,G51,Bột tỏi,
Danh_sách_gia_vị,51,8,H51,12.0,
Danh_sách_gia_vị,51,9,I51,5828.571429,=H51*E6
Danh_sách_gia_vị,52,7,G52,Oregano (lá kinh giới),
Danh_sách_gia_vị,52,8,H52,5.0,
Danh_sách_gia_vị,52,9,I52,15000,=H52*E22
Danh_sách_gia_vị,53,7,G53,Bột thì là,
Danh_sách_gia_vị,53,8,H53,3.0,
Danh_sách_gia_vị,53,9,I53,3300,=H53*E11
Danh_sách_gia_vị,54,7,G54,lá húng quế,
Danh_sách_gia_vị,54,8,H54,2.0,
Danh_sách_gia_vị,54,9,I54,3300,=H54*E20
Danh_sách_gia_vị,55,7,G55,Tổng cộng,
Danh_sách_gia_vị,55,8,H55,104,=SUM(H46:H54)
Danh_sách_gia_vị,55,9,I55,50113.85714,=SUM(I46:I54)
Danh_sách_gia_vị,55,10,J55,481.864011,=I55/H55
Danh_sách_gia_vị,55,11,K55,4818.64011,=J55*10
Danh_sách_gia_vị,55,12,L55,7227.960165,=J55*15
Danh_sách_gia_vị,57,7,G57,Công thức cho Mè Rang,
Danh_sách_gia_vị,57,8,H57,Trọng lượng (G),
Danh_sách_gia_vị,57,9,I57,Giá cost,
Danh_sách_gia_vị,57,10,J57,Cost của 1g hoàn chỉnh,
Danh_sách_gia_vị,57,11,K57,Cost cho 10g gia vị /1kg thịt,
Danh_sách_gia_vị,57,12,L57,Cost cho 15g gia vị /1kg thịt,
Danh_sách_gia_vị,58,7,G58,Mè rang,
Danh_sách_gia_vị,58,8,H58,30.0,
Danh_sách_gia_vị,58,9,I58,3000,=H58*E25
Danh_sách_gia_vị,59,7,G59,Muối hồng,
Danh_sách_gia_vị,59,8,H59,39.0,
Danh_sách_gia_vị,59,9,I59,4290,=H59*E3
Danh_sách_gia_vị,60,7,G60,Đường mía ,
Danh_sách_gia_vị,60,8,H60,15.0,
Danh_sách_gia_vị,60,9,I60,1155,=H60*E15
Danh_sách_gia_vị,61,7,G61,Bột nêm rau củ,
Danh_sách_gia_vị,61,8,H61,22.0,
Danh_sách_gia_vị,61,9,I61,17050,=H61*E5
Danh_sách_gia_vị,62,7,G62,Bộ̣t gừng,
Danh_sách_gia_vị,62,8,H62,4.0,
Danh_sách_gia_vị,62,9,I62,3200,=H62*E14
Danh_sách_gia_vị,63,7,G63,Bột hành,
Danh_sách_gia_vị,63,8,H63,30.0,
Danh_sách_gia_vị,63,9,I63,19285.71429,=H63*E7
Danh_sách_gia_vị,64,7,G64,Tổng cộng,
Danh_sách_gia_vị,64,8,H64,140,=SUM(H58:H63)
Danh_sách_gia_vị,64,9,I64,47980.71429,=SUM(I58:I63)
Danh_sách_gia_vị,64,10,J64,342.7193878,=I64/H64
Danh_sách_gia_vị,64,11,K64,3427.193878,=J64*10
Danh_sách_gia_vị,64,12,L64,5140.790816,=J64*15
Danh_sách_gia_vị,67,7,G67,Công thức cho Gừng tỏi,
Danh_sách_gia_vị,67,8,H67,Trọng lượng (G),
Danh_sách_gia_vị,67,9,I67,Giá cost,
Danh_sách_gia_vị,67,10,J67,Cost của 1g hoàn chỉnh,
Danh_sách_gia_vị,67,11,K67,Cost cho 10g gia vị /1kg thịt,
Danh_sách_gia_vị,67,12,L67,Cost cho 15g gia vị /1kg thịt,
Danh_sách_gia_vị,68,7,G68,Bột gừng,
Danh_sách_gia_vị,68,8,H68,15.0,
Danh_sách_gia_vị,68,9,I68,12000,=H68*E14
Danh_sách_gia_vị,69,7,G69,Tiêu đen,
Danh_sách_gia_vị,69,8,H69,15.0,
Danh_sách_gia_vị,69,9,I69,2250,=H69*E16
Danh_sách_gia_vị,70,7,G70,Muối hồng,
Danh_sách_gia_vị,70,8,H70,39.0,
Danh_sách_gia_vị,70,9,I70,4290,=H70*E3
Danh_sách_gia_vị,71,7,G71,Đường mía,
Danh_sách_gia_vị,71,8,H71,7.0,
Danh_sách_gia_vị,71,9,I71,539,=H71*E15
Danh_sách_gia_vị,72,7,G72,Bột tỏi,
Danh_sách_gia_vị,72,8,H72,30.0,
Danh_sách_gia_vị,72,9,I72,14571.42857,=H72*E6
Danh_sách_gia_vị,73,7,G73,Bột nêm rau củ,
Danh_sách_gia_vị,73,8,H73,29.0,
Danh_sách_gia_vị,73,9,I73,5800,=H73*E4
Danh_sách_gia_vị,74,7,G74,Tổng cộng,
Danh_sách_gia_vị,74,8,H74,135,=SUM(H68:H73)
Danh_sách_gia_vị,74,9,I74,39450.42857,=SUM(I68:I73)
Danh_sách_gia_vị,74,10,J74,292.2253968,=I74/H74
Danh_sách_gia_vị,74,11,K74,2922.253968,=J74*10
Danh_sách_gia_vị,74,12,L74,4383.380952,=J74*15
Danh_sách_gia_vị,76,7,G76,Công thức cho Cà ri,
Danh_sách_gia_vị,76,8,H76,Trọng lượng (G),
Danh_sách_gia_vị,76,9,I76,Giá cost,
Danh_sách_gia_vị,76,10,J76,Cost của 1g hoàn chỉnh,
Danh_sách_gia_vị,76,11,K76,Cost cho 10g gia vị /1kg thịt,
Danh_sách_gia_vị,76,12,L76,Cost cho 15g gia vị /1kg thịt,
Danh_sách_gia_vị,77,7,G77,Muối hồng,
Danh_sách_gia_vị,77,8,H77,25.0,
Danh_sách_gia_vị,77,9,I77,2750,=H77*E3
Danh_sách_gia_vị,78,7,G78,Bột nêm rau củ,
Danh_sách_gia_vị,78,8,H78,40.0,
Danh_sách_gia_vị,78,9,I78,8000,=H78*E4
Danh_sách_gia_vị,79,7,G79,Lá chanh,
Danh_sách_gia_vị,79,8,H79,10.0,
Danh_sách_gia_vị,79,9,I79,5200,=H79*E24
Danh_sách_gia_vị,80,7,G80,Đường mía ,
Danh_sách_gia_vị,80,8,H80,20.0,
Danh_sách_gia_vị,80,9,I80,1540,=H80*E15
Danh_sách_gia_vị,81,7,G81,Bộ̣t cà ri,
Danh_sách_gia_vị,81,8,H81,12.5,
Danh_sách_gia_vị,81,9,I81,7500,=H81*E27
Danh_sách_gia_vị,82,7,G82,Tiêu ,
Danh_sách_gia_vị,82,8,H82,15.0,
Danh_sách_gia_vị,82,9,I82,2250,=H82*E16
Danh_sách_gia_vị,83,7,G83,Tổng cộng,
Danh_sách_gia_vị,83,8,H83,122.5,=SUM(H77:H82)
Danh_sách_gia_vị,83,9,I83,27240,=SUM(I77:I82)
Danh_sách_gia_vị,83,10,J83,222.3673469,=I83/H83
Danh_sách_gia_vị,83,11,K83,2223.673469,=J83*10
Danh_sách_gia_vị,83,12,L83,3335.510204,=J83*15
Danh_sách_gia_vị,85,7,G85,Công thức cho Kiểu Âu,
Danh_sách_gia_vị,85,8,H85,Trọng lượng (G),
Danh_sách_gia_vị,85,9,I85,Giá cost,
Danh_sách_gia_vị,85,10,J85,Cost của 1g hoàn chỉnh,
Danh_sách_gia_vị,85,11,K85,Cost cho 10g gia vị /1kg thịt,
Danh_sách_gia_vị,85,12,L85,Cost cho 15g gia vị /1kg thịt,
Danh_sách_gia_vị,86,7,G86,Muối hồng,
