sheet_name,row_num,col_num,cell_ref,value_text,formula_text
Tính_giá_vốn_món_chính,105,14,N105,1700,=M105*E4
Tính_giá_vốn_món_chính,106,1,A106,Dầu,
Tính_giá_vốn_món_chính,106,2,B106,G,
Tính_giá_vốn_món_chính,106,3,C106,20.0,
Tính_giá_vốn_món_chính,106,4,D106,1000,=C106*E17
Tính_giá_vốn_món_chính,106,11,K106,Phát sinh phụ,
Tính_giá_vốn_món_chính,106,12,L106,KG,
Tính_giá_vốn_món_chính,106,13,M106,1000.0,
Tính_giá_vốn_món_chính,106,14,N106,50000,=M106*E19
Tính_giá_vốn_món_chính,107,1,A107,Phát sinh phụ khác ước tính,
Tính_giá_vốn_món_chính,107,2,B107,KG,
Tính_giá_vốn_món_chính,107,3,C107,1000.0,
Tính_giá_vốn_món_chính,107,4,D107,50000,=C107*E19
Tính_giá_vốn_món_chính,107,11,K107,Tem nhãn,
Tính_giá_vốn_món_chính,107,12,L107,Cái,
Tính_giá_vốn_món_chính,107,13,M107,10.0,
Tính_giá_vốn_món_chính,107,14,N107,7300,=M107*E20
Tính_giá_vốn_món_chính,108,1,A108,Tem nhãn,
Tính_giá_vốn_món_chính,108,2,B108,Cái,
Tính_giá_vốn_món_chính,108,3,C108,10.0,
Tính_giá_vốn_món_chính,108,4,D108,7300,=C108*E20
Tính_giá_vốn_món_chính,108,11,K108,Túi giữ nhiệt,
Tính_giá_vốn_món_chính,108,12,L108,Gói,
Tính_giá_vốn_món_chính,108,13,M108,1.0,
Tính_giá_vốn_món_chính,108,14,N108,1800,=M108*E21
Tính_giá_vốn_món_chính,109,1,A109,Túi giữ nhiệt,
Tính_giá_vốn_món_chính,109,2,B109,Gói,
Tính_giá_vốn_món_chính,109,3,C109,1.0,
Tính_giá_vốn_món_chính,109,4,D109,1800,=C109*E21
Tính_giá_vốn_món_chính,109,11,K109,Tổng cộng,
Tính_giá_vốn_món_chính,109,14,N109,180838.9388,=SUM(N99:N108)
Tính_giá_vốn_món_chính,109,15,O109,18083.89388,=N109/10
Tính_giá_vốn_món_chính,109,16,P109,23509.06204,=O109*1.3
Tính_giá_vốn_món_chính,109,17,Q109,24566.96983,=P109*1.045
Tính_giá_vốn_món_chính,109,18,R109,30561.78065,=P109*1.3
Tính_giá_vốn_món_chính,109,19,S109,31937.06078,=R109*1.045
Tính_giá_vốn_món_chính,110,1,A110,Tổng cộng,
Tính_giá_vốn_món_chính,110,4,D110,458367.9602,=SUM(D100:D109)
Tính_giá_vốn_món_chính,110,5,E110,45836.79602,=D110/10
Tính_giá_vốn_món_chính,110,6,F110,59000.0,
Tính_giá_vốn_món_chính,110,7,G110,61655,=F110*1.045
Tính_giá_vốn_món_chính,110,8,H110,76700,=F110*1.3
Tính_giá_vốn_món_chính,110,9,I110,80151.5,=H110*1.045
Tính_giá_vốn_món_chính,111,11,K111,Nạt heo tây bắc 1KG/10bich 100g,
Tính_giá_vốn_món_chính,111,12,L111,Đơn vị tính,
Tính_giá_vốn_món_chính,111,13,M111,Số lượng,
Tính_giá_vốn_món_chính,111,14,N111,Giá cost,
Tính_giá_vốn_món_chính,111,15,O111,Cost của 100g hoàn chỉnh,
Tính_giá_vốn_món_chính,111,16,P111,Giá sỉ lãi 30%,
Tính_giá_vốn_món_chính,111,17,Q111,Thuế,
Tính_giá_vốn_món_chính,111,18,R111,Giá bán lãi 30%,
Tính_giá_vốn_món_chính,111,19,S111,Thuế,
Tính_giá_vốn_món_chính,112,1,A112,Cá hồi Kiểu Âu KG/10bich 100g,
Tính_giá_vốn_món_chính,112,2,B112,Đơn vị tính,
Tính_giá_vốn_món_chính,112,3,C112,Số lượng,
Tính_giá_vốn_món_chính,112,4,D112,Giá cost,
Tính_giá_vốn_món_chính,112,5,E112,Cost của 100g hoàn chỉnh,
Tính_giá_vốn_món_chính,112,6,F112,Giá sỉ lãi 30%,
Tính_giá_vốn_món_chính,112,7,G112,Thuế,
Tính_giá_vốn_món_chính,112,8,H112,Giá bán lãi 30%,
Tính_giá_vốn_món_chính,112,9,I112,Thuế,
Tính_giá_vốn_món_chính,112,11,K112,Nạt heo,
Tính_giá_vốn_món_chính,112,12,L112,G,
Tính_giá_vốn_món_chính,112,13,M112,1000.0,
Tính_giá_vốn_món_chính,112,14,N112,105000,=M112*E9
Tính_giá_vốn_món_chính,113,1,A113,Cá hồi ,
Tính_giá_vốn_món_chính,113,2,B113,G,
Tính_giá_vốn_món_chính,113,3,C113,1000.0,
Tính_giá_vốn_món_chính,113,4,D113,380000,=C113*E18
Tính_giá_vốn_món_chính,113,11,K113,gia vị ngũ vị,
Tính_giá_vốn_món_chính,113,12,L113,G,
Tính_giá_vốn_món_chính,113,13,M113,15.0,
Tính_giá_vốn_món_chính,113,14,N113,7544.086651,=M113*'Danh_sách_gia_vị'!J43
Tính_giá_vốn_món_chính,114,1,A114,gia vị Kiểu Âu,
Tính_giá_vốn_món_chính,114,2,B114,G,
Tính_giá_vốn_món_chính,114,3,C114,15.0,
Tính_giá_vốn_món_chính,114,4,D114,2854.955752,=C114*'Danh_sách_gia_vị'!J94
Tính_giá_vốn_món_chính,114,11,K114,Tỏi băm + trang trí,
Tính_giá_vốn_món_chính,114,12,L114,G,
Tính_giá_vốn_món_chính,114,13,M114,20.0,
Tính_giá_vốn_món_chính,114,14,N114,1000,=M114*E17
Tính_giá_vốn_món_chính,115,1,A115,Tỏi băm + trang trí,
Tính_giá_vốn_món_chính,115,2,B115,G,
Tính_giá_vốn_món_chính,115,3,C115,20.0,
Tính_giá_vốn_món_chính,115,4,D115,1000,=C115*E17
Tính_giá_vốn_món_chính,115,11,K115,Giấy,
Tính_giá_vốn_món_chính,115,12,L115,tờ,
Tính_giá_vốn_món_chính,115,13,M115,6.0,
Tính_giá_vốn_món_chính,115,14,N115,1020,=M115*E6
Tính_giá_vốn_món_chính,116,1,A116,Giấy,
Tính_giá_vốn_món_chính,116,2,B116,tờ,
Tính_giá_vốn_món_chính,116,3,C116,10.0,
Tính_giá_vốn_món_chính,116,4,D116,1700,=C116*E6
Tính_giá_vốn_món_chính,116,11,K116,Bao tay,
Tính_giá_vốn_món_chính,116,12,L116,Cái,
Tính_giá_vốn_món_chính,116,13,M116,2.0,
Tính_giá_vốn_món_chính,116,14,N116,1840,=M116*E5
Tính_giá_vốn_món_chính,117,1,A117,Bao tay,
Tính_giá_vốn_món_chính,117,2,B117,Cái,
Tính_giá_vốn_món_chính,117,3,C117,2.0,
Tính_giá_vốn_món_chính,117,4,D117,1840,=C117*E5
Tính_giá_vốn_món_chính,117,11,K117,Túi hút ,
Tính_giá_vốn_món_chính,117,12,L117,Cái,
Tính_giá_vốn_món_chính,117,13,M117,10.0,
Tính_giá_vốn_món_chính,117,14,N117,6500,=M117*E3
Tính_giá_vốn_món_chính,118,1,A118,Túi hút ,
Tính_giá_vốn_món_chính,118,2,B118,Cái,
Tính_giá_vốn_món_chính,118,3,C118,10.0,
Tính_giá_vốn_món_chính,118,4,D118,6500,=C118*E3
Tính_giá_vốn_món_chính,118,11,K118,Dầu,
Tính_giá_vốn_món_chính,118,12,L118,G,
Tính_giá_vốn_món_chính,118,13,M118,20.0,
Tính_giá_vốn_món_chính,118,14,N118,1700,=M118*E4
Tính_giá_vốn_món_chính,119,1,A119,Dầu,
Tính_giá_vốn_món_chính,119,2,B119,G,
Tính_giá_vốn_món_chính,119,3,C119,20.0,
Tính_giá_vốn_món_chính,119,4,D119,1700,=C119*E4
Tính_giá_vốn_món_chính,119,11,K119,Phát sinh phụ,
Tính_giá_vốn_món_chính,119,12,L119,KG,
Tính_giá_vốn_món_chính,119,13,M119,1000.0,
Tính_giá_vốn_món_chính,119,14,N119,50000,=M119*E19
Tính_giá_vốn_món_chính,120,1,A120,Phát sinh phụ khác ước tính,
Tính_giá_vốn_món_chính,120,2,B120,KG,
Tính_giá_vốn_món_chính,120,3,C120,1000.0,
Tính_giá_vốn_món_chính,120,4,D120,50000,=C120*E19
Tính_giá_vốn_món_chính,120,11,K120,Tem nhãn,
Tính_giá_vốn_món_chính,120,12,L120,Cái,
Tính_giá_vốn_món_chính,120,13,M120,10.0,
Tính_giá_vốn_món_chính,120,14,N120,7300,=M120*E20
Tính_giá_vốn_món_chính,121,1,A121,Tem nhãn,
Tính_giá_vốn_món_chính,121,2,B121,Cái,
Tính_giá_vốn_món_chính,121,3,C121,10.0,
Tính_giá_vốn_món_chính,121,4,D121,7300,=C121*E20
Tính_giá_vốn_món_chính,121,11,K121,Túi giữ nhiệt,
Tính_giá_vốn_món_chính,121,12,L121,Gói,
Tính_giá_vốn_món_chính,121,13,M121,1.0,
Tính_giá_vốn_món_chính,121,14,N121,1800,=M121*E21
Tính_giá_vốn_món_chính,122,1,A122,Túi giữ nhiệt,
Tính_giá_vốn_món_chính,122,2,B122,Gói,
Tính_giá_vốn_món_chính,122,3,C122,1.0,
Tính_giá_vốn_món_chính,122,4,D122,1800,=C122*E21
Tính_giá_vốn_món_chính,122,11,K122,Tổng cộng,
Tính_giá_vốn_món_chính,122,14,N122,183704.0867,=SUM(N112:N121)
Tính_giá_vốn_món_chính,122,15,O122,18370.40867,=N122/10
Tính_giá_vốn_món_chính,122,16,P122,23881.53126,=O122*1.3
Tính_giá_vốn_món_chính,122,17,Q122,24956.20017,=P122*1.045
Tính_giá_vốn_món_chính,122,18,R122,31045.99064,=P122*1.3
Tính_giá_vốn_món_chính,122,19,S122,32443.06022,=R122*1.045
Tính_giá_vốn_món_chính,123,1,A123,Tổng cộng,
Tính_giá_vốn_món_chính,123,4,D123,454694.9558,=SUM(D113:D122)
Tính_giá_vốn_món_chính,123,5,E123,45469.49558,=D123/10
Tính_giá_vốn_món_chính,123,6,F123,55000.0,
Tính_giá_vốn_món_chính,123,7,G123,57475,=F123*1.045
Tính_giá_vốn_món_chính,123,8,H123,61000.0,
Tính_giá_vốn_món_chính,123,9,I123,63745,=H123*1.045
Tính_giá_vốn_món_chính,136,11,K136,Gà cajuṇ 1KG/10bich 100g,
Tính_giá_vốn_món_chính,136,12,L136,Đơn vị tính,
Tính_giá_vốn_món_chính,136,13,M136,Số lượng,
Tính_giá_vốn_món_chính,136,14,N136,Giá cost,
Tính_giá_vốn_món_chính,136,15,O136,Cost của 100g hoàn chỉnh,
Tính_giá_vốn_món_chính,136,16,P136,Giá sỉ lãi 30%,
Tính_giá_vốn_món_chính,136,17,Q136,Thuế,
Tính_giá_vốn_món_chính,136,18,R136,Giá bán lãi 30%,
Tính_giá_vốn_món_chính,136,19,S136,Thuế,
Tính_giá_vốn_món_chính,137,11,K137,Ức gà,
Tính_giá_vốn_món_chính,137,12,L137,G,
Tính_giá_vốn_món_chính,137,13,M137,1000.0,
Tính_giá_vốn_món_chính,137,14,N137,70000,=M137*E12
Tính_giá_vốn_món_chính,138,11,K138,gia vị cajum,
Tính_giá_vốn_món_chính,138,12,L138,G,
Tính_giá_vốn_món_chính,138,13,M138,15.0,
Tính_giá_vốn_món_chính,138,14,N138,#ERROR!,=[1]Danh_sánh_gia_vị!L55
Tính_giá_vốn_món_chính,139,11,K139,Tỏi băm + trang trí,
Tính_giá_vốn_món_chính,139,12,L139,G,
Tính_giá_vốn_món_chính,139,13,M139,20.0,
Tính_giá_vốn_món_chính,139,14,N139,1000,=M139*E17
Tính_giá_vốn_món_chính,140,11,K140,Giấy,
Tính_giá_vốn_món_chính,140,12,L140,tờ,
Tính_giá_vốn_món_chính,140,13,M140,6.0,
Tính_giá_vốn_món_chính,140,14,N140,1020,=M140*E6
Tính_giá_vốn_món_chính,141,11,K141,Bao tay,
Tính_giá_vốn_món_chính,141,12,L141,Cái,
Tính_giá_vốn_món_chính,141,13,M141,2.0,
Tính_giá_vốn_món_chính,141,14,N141,1840,=M141*E5
Tính_giá_vốn_món_chính,142,11,K142,Túi hút ,
Tính_giá_vốn_món_chính,142,12,L142,Cái,
Tính_giá_vốn_món_chính,142,13,M142,10.0,
Tính_giá_vốn_món_chính,142,14,N142,6500,=M142*E3
Tính_giá_vốn_món_chính,143,11,K143,Dầu,
Tính_giá_vốn_món_chính,143,12,L143,G,
Tính_giá_vốn_món_chính,143,13,M143,20.0,
Tính_giá_vốn_món_chính,143,14,N143,1000,=M143*E19
Tính_giá_vốn_món_chính,144,11,K144,Phát sinh phụ,
Tính_giá_vốn_món_chính,144,12,L144,KG,
Tính_giá_vốn_món_chính,144,13,M144,1000.0,
Tính_giá_vốn_món_chính,144,14,N144,50000,=M144*E19
Tính_giá_vốn_món_chính,145,11,K145,Tem nhãn,
Tính_giá_vốn_món_chính,145,12,L145,Cái,
Tính_giá_vốn_món_chính,145,13,M145,10.0,
Tính_giá_vốn_món_chính,145,14,N145,7300,=M145*E20
Tính_giá_vốn_món_chính,146,11,K146,Tổng cộng,
Tính_giá_vốn_món_chính,146,14,N146,#ERROR!,=SUM(N137:N145)
Tính_giá_vốn_món_chính,146,15,O146,#ERROR!,=N146/10
Tính_giá_vốn_món_chính,146,16,P146,#ERROR!,=O146*1.3
Tính_giá_vốn_món_chính,146,17,Q146,#ERROR!,=P146*1.015
Tính_giá_vốn_món_chính,146,18,R146,#ERROR!,=P146*1.3
Tính_giá_vốn_món_chính,146,19,S146,#ERROR!,=R146*1.015
Tính_giá_vốn_món_chính,148,11,K148,Cá thu ̣sả nghệ 1KG/10bich 100g,
Tính_giá_vốn_món_chính,148,12,L148,Đơn vị tính,
Tính_giá_vốn_món_chính,148,13,M148,Số lượng,
Tính_giá_vốn_món_chính,148,14,N148,Giá cost,
Tính_giá_vốn_món_chính,148,15,O148,Cost của 100g hoàn chỉnh,
Tính_giá_vốn_món_chính,148,16,P148,Giá sỉ lãi 30%,
Tính_giá_vốn_món_chính,148,17,Q148,Thuế,
Tính_giá_vốn_món_chính,148,18,R148,Giá bán lãi 30%,
Tính_giá_vốn_món_chính,148,19,S148,Thuế,
Tính_giá_vốn_món_chính,149,11,K149,Cá thu,
Tính_giá_vốn_món_chính,149,12,L149,G,
Tính_giá_vốn_món_chính,149,13,M149,1000.0,
Tính_giá_vốn_món_chính,149,14,N149,200000,=M149*E11
Tính_giá_vốn_món_chính,150,11,K150,gia vị sả nghệ,
Tính_giá_vốn_món_chính,150,12,L150,G,
Tính_giá_vốn_món_chính,150,13,M150,15.0,
Tính_giá_vốn_món_chính,150,14,N150,#ERROR!,=[1]Danh_sánh_gia_vị!L31
Tính_giá_vốn_món_chính,151,11,K151,Tỏi băm + trang trí,
Tính_giá_vốn_món_chính,151,12,L151,G,
Tính_giá_vốn_món_chính,151,13,M151,20.0,
Tính_giá_vốn_món_chính,151,14,N151,1000,=M151*E17
Tính_giá_vốn_món_chính,152,11,K152,Giấy,
Tính_giá_vốn_món_chính,152,12,L152,tờ,
Tính_giá_vốn_món_chính,152,13,M152,6.0,
Tính_giá_vốn_món_chính,152,14,N152,1020,=M152*E6
Tính_giá_vốn_món_chính,153,11,K153,Bao tay,
Tính_giá_vốn_món_chính,153,12,L153,Cái,
Tính_giá_vốn_món_chính,153,13,M153,2.0,
Tính_giá_vốn_món_chính,153,14,N153,1840,=M153*E5
Tính_giá_vốn_món_chính,154,11,K154,Túi hút ,
Tính_giá_vốn_món_chính,154,12,L154,Cái,
Tính_giá_vốn_món_chính,154,13,M154,10.0,
Tính_giá_vốn_món_chính,154,14,N154,6500,=M154*E3
Tính_giá_vốn_món_chính,155,11,K155,Dầu,
Tính_giá_vốn_món_chính,155,12,L155,G,
Tính_giá_vốn_món_chính,155,13,M155,20.0,
Tính_giá_vốn_món_chính,155,14,N155,1700,=M155*E4
Tính_giá_vốn_món_chính,156,11,K156,Phát sinh phụ,
Tính_giá_vốn_món_chính,156,12,L156,KG,
Tính_giá_vốn_món_chính,156,13,M156,1000.0,
Tính_giá_vốn_món_chính,156,14,N156,50000,=M156*E19
Tính_giá_vốn_món_chính,157,11,K157,Tem nhãn,
Tính_giá_vốn_món_chính,157,12,L157,Cái,
Tính_giá_vốn_món_chính,157,13,M157,10.0,
Tính_giá_vốn_món_chính,157,14,N157,7300,=M157*E20
Tính_giá_vốn_món_chính,158,11,K158,Tổng cộng,
Tính_giá_vốn_món_chính,158,14,N158,#ERROR!,=SUM(N149:N157)
Tính_giá_vốn_món_chính,158,15,O158,#ERROR!,=N158/10
Tính_giá_vốn_món_chính,158,16,P158,#ERROR!,=O158*1.3
Tính_giá_vốn_món_chính,158,17,Q158,#ERROR!,=P158*1.015
Tính_giá_vốn_món_chính,158,18,R158,#ERROR!,=P158*1.2
Tính_giá_vốn_món_chính,158,19,S158,#ERROR!,=R158*1.015
Tính_giá_vốn_món_chính,160,11,K160,Heo mè rang 1KG/10bich 100g,
Tính_giá_vốn_món_chính,160,12,L160,Đơn vị tính,
Tính_giá_vốn_món_chính,160,13,M160,Số lượng,
Tính_giá_vốn_món_chính,160,14,N160,Giá cost,
Tính_giá_vốn_món_chính,160,15,O160,Cost của 100g hoàn chỉnh,
Tính_giá_vốn_món_chính,160,16,P160,Giá sỉ lãi 30%,
Tính_giá_vốn_món_chính,160,17,Q160,Thuế,
Tính_giá_vốn_món_chính,160,18,R160,Giá bán lãi 30%,
Tính_giá_vốn_món_chính,160,19,S160,Thuế,
Tính_giá_vốn_món_chính,161,11,K161,Sườn cốt lết,
Tính_giá_vốn_món_chính,161,12,L161,G,
Tính_giá_vốn_món_chính,161,13,M161,1000.0,
Tính_giá_vốn_món_chính,161,14,N161,105000,=M161*E8
Tính_giá_vốn_món_chính,162,11,K162,gia vị mè rang,
Tính_giá_vốn_món_chính,162,12,L162,G,
Tính_giá_vốn_món_chính,162,13,M162,15.0,
Tính_giá_vốn_món_chính,162,14,N162,#ERROR!,=[1]Danh_sánh_gia_vị!L64
Tính_giá_vốn_món_chính,163,11,K163,Tỏi băm + trang trí,
Tính_giá_vốn_món_chính,163,12,L163,G,
Tính_giá_vốn_món_chính,163,13,M163,20.0,
Tính_giá_vốn_món_chính,163,14,N163,1000,=M163*E17
Tính_giá_vốn_món_chính,164,11,K164,Giấy,
Tính_giá_vốn_món_chính,164,12,L164,tờ,
Tính_giá_vốn_món_chính,164,13,M164,6.0,
Tính_giá_vốn_món_chính,164,14,N164,1020,=M164*E6
Tính_giá_vốn_món_chính,165,11,K165,Bao tay,
Tính_giá_vốn_món_chính,165,12,L165,Cái,
Tính_giá_vốn_món_chính,165,13,M165,2.0,
Tính_giá_vốn_món_chính,165,14,N165,1840,=M165*E5
Tính_giá_vốn_món_chính,166,11,K166,Túi hút ,
Tính_giá_vốn_món_chính,166,12,L166,Cái,
Tính_giá_vốn_món_chính,166,13,M166,10.0,
Tính_giá_vốn_món_chính,166,14,N166,6500,=M166*E3
Tính_giá_vốn_món_chính,167,11,K167,Dầu,
Tính_giá_vốn_món_chính,167,12,L167,G,
Tính_giá_vốn_món_chính,167,13,M167,20.0,
Tính_giá_vốn_món_chính,167,14,N167,1700,=M167*E4
Tính_giá_vốn_món_chính,168,11,K168,Phát sinh phụ,
Tính_giá_vốn_món_chính,168,12,L168,KG,
Tính_giá_vốn_món_chính,168,13,M168,1000.0,
Tính_giá_vốn_món_chính,168,14,N168,50000,=M168*E19
Tính_giá_vốn_món_chính,169,11,K169,Tem nhãn,
Tính_giá_vốn_món_chính,169,12,L169,Cái,
Tính_giá_vốn_món_chính,169,13,M169,10.0,
Tính_giá_vốn_món_chính,169,14,N169,7300,=M169*E20
Tính_giá_vốn_món_chính,170,11,K170,Tổng cộng,
Tính_giá_vốn_món_chính,170,14,N170,#ERROR!,=SUM(N161:N169)
Tính_giá_vốn_món_chính,170,15,O170,#ERROR!,=N170/10
Tính_giá_vốn_món_chính,170,16,P170,#ERROR!,=O170*1.3
Tính_giá_vốn_món_chính,170,17,Q170,#ERROR!,=P170*1.015
Tính_giá_vốn_món_chính,170,18,R170,#ERROR!,=P170*1.3
Tính_giá_vốn_món_chính,170,19,S170,#ERROR!,=R170*1.015
